Specimen choice input : Material,Steel,
93.69,5.63,5879.97
93.69,5.63,5838.16
93.69,5.63,5797.53
93.69,5.64,5758.19
93.69,5.64,5720.23
93.69,5.64,5683.75
93.69,5.64,5648.85
93.69,5.65,5615.59
93.69,5.65,5584.08
93.69,5.65,5554.37
93.7,5.65,5526.56
93.7,5.66,5500.69
93.7,5.67,5455.06
93.7,5.67,5417.89
93.7,5.68,5389.51
93.71,5.7,5364
93.71,5.74,5399.7
93.72,5.75,5432.42
93.72,5.76,5474.57
93.72,5.77,5526.04
93.72,5.78,5555.24
93.72,5.78,5586.7
93.72,5.79,5620.39
93.72,5.79,5656.26
93.72,5.8,5694.2
93.73,5.8,5734.12
93.73,5.8,5775.85
93.73,5.81,5819.25
93.73,5.81,5864.14
93.73,5.81,5910.33
93.73,5.81,5957.64
93.73,5.81,6005.85
93.73,5.82,6054.73
93.73,5.82,6104.08
93.73,5.82,6153.66
93.74,5.82,6203.27
93.74,5.82,6252.71
93.74,5.82,6301.77
93.74,5.81,6350.29
93.74,5.81,6398.08
93.74,5.81,6444.98
93.74,5.81,6490.86
93.74,5.81,6535.58
93.74,5.81,6579.02
93.74,5.8,6621.05
93.75,5.8,6661.54
93.75,5.8,6700.37
93.75,5.79,6737.42
93.75,5.79,6772.59
93.75,5.79,6805.78
93.75,5.78,6836.88
93.75,5.78,6865.79
93.75,5.77,6892.44
93.75,5.76,6938.53
93.76,5.75,6974.49
93.76,5.74,6999.75
93.77,5.69,6970.25
93.77,5.68,6931.33
93.77,5.67,6881.65
93.77,5.67,6853.06
93.77,5.67,6822.15
93.77,5.66,6789.06
93.78,5.66,6753.94
93.78,5.66,6716.94
93.78,5.66,6678.23
93.78,5.66,6637.97
93.78,5.65,6596.31
93.78,5.65,6553.43
93.78,5.65,6509.5
93.78,5.65,6464.7
93.78,5.65,6419.18
93.78,5.65,6373.11
93.79,5.65,6326.65
93.79,5.65,6279.97
93.79,5.65,6233.22
93.79,5.65,6186.56
93.79,5.65,6140.15
93.79,5.65,6094.12
93.79,5.65,6048.61
93.79,5.65,6003.75
93.79,5.65,5959.66
93.79,5.65,5916.46
93.8,5.65,5874.28
93.8,5.66,5833.22
93.8,5.66,5793.39
93.8,5.66,5754.9
93.8,5.66,5717.84
93.8,5.67,5682.31
93.8,5.67,5648.39
93.8,5.67,5616.15
93.8,5.67,5585.69
93.8,5.68,5557.07
93.81,5.68,5530.36
93.81,5.69,5482.93
93.81,5.69,5443.85
93.81,5.7,5413.45
93.81,5.72,5384.76
93.82,5.76,5411.14
93.82,5.77,5441.49
93.83,5.78,5481.28
93.83,5.8,5530.41
93.83,5.8,5558.44
93.83,5.81,5588.75
93.83,5.81,5621.31
93.83,5.81,5656.08
93.83,5.82,5692.97
93.83,5.82,5731.88
93.84,5.82,5772.67
93.84,5.83,5815.18
93.84,5.83,5859.24
93.84,5.83,5904.68
93.84,5.83,5951.31
93.84,5.84,5998.91
93.84,5.84,6047.28
93.84,5.84,6096.19
93.84,5.84,6145.42
93.84,5.84,6194.76
93.85,5.84,6244
93.85,5.84,6292.96
93.85,5.84,6341.43
93.85,5.84,6389.25
93.85,5.83,6436.25
93.85,5.83,6482.28
93.85,5.83,6527.21
93.85,5.83,6570.9
93.85,5.83,6613.23
93.85,5.82,6654.07
93.86,5.82,6693.29
93.86,5.82,6730.79
93.86,5.81,6766.44
93.86,5.81,6800.15
93.86,5.81,6831.82
93.86,5.8,6861.36
93.86,5.8,6888.68
93.86,5.79,6936.26
93.87,5.78,6973.89
93.87,5.76,7000.99
93.88,5.71,6963.64
93.88,5.7,6921.02
93.88,5.7,6895.7
93.88,5.69,6867.85
93.88,5.69,6837.59
93.88,5.69,6805.08
93.88,5.68,6770.45
93.89,5.68,6733.87
93.89,5.68,6695.48
93.89,5.68,6655.44
93.89,5.67,6613.93
93.89,5.67,6571.1
93.89,5.67,6527.12
93.89,5.67,6482.17
93.89,5.67,6436.42
93.89,5.67,6390.02
93.89,5.67,6343.15
93.9,5.67,6295.95
93.9,5.67,6248.6
93.9,5.67,6201.25
93.9,5.67,6154.07
93.9,5.67,6107.2
93.9,5.67,6060.79
93.9,5.67,6014.96
93.9,5.67,5969.85
93.9,5.67,5925.58
93.9,5.67,5882.26
93.91,5.67,5840.01
93.91,5.68,5798.95
93.91,5.68,5759.19
93.91,5.68,5720.83
93.91,5.68,5683.95
93.91,5.69,5648.66
93.91,5.69,5615.03
93.91,5.69,5583.15
93.91,5.69,5553.09
93.91,5.7,5524.92
93.92,5.7,5498.7
93.92,5.71,5452.38
93.92,5.72,5414.54
93.92,5.72,5385.52
93.92,5.74,5359.08
93.93,5.78,5392.3
93.93,5.79,5424.43
93.94,5.81,5466.02
93.94,5.82,5516.98
93.94,5.82,5545.93
93.94,5.83,5577.18
93.94,5.83,5610.68
93.94,5.84,5646.39
93.94,5.84,5684.21
93.94,5.84,5724.05
93.95,5.85,5765.76
93.95,5.85,5809.18
93.95,5.85,5854.15
93.95,5.85,5900.48
93.95,5.86,5947.98
93.95,5.86,5996.43
93.95,5.86,6045.63
93.95,5.86,6095.34
93.95,5.86,6145.36
93.95,5.86,6195.45
93.96,5.86,6245.42
93.96,5.86,6295.07
93.96,5.86,6344.22
93.96,5.86,6392.67
93.96,5.86,6440.27
93.96,5.86,6486.87
93.96,5.85,6532.33
93.96,5.85,6576.53
93.96,5.85,6619.35
93.96,5.85,6660.64
93.97,5.84,6700.3
93.97,5.84,6738.2
93.97,5.84,6774.23
93.97,5.83,6808.3
93.97,5.83,6840.3
93.97,5.82,6870.13
93.97,5.82,6897.71
93.97,5.82,6922.94
93.97,5.81,6966.04
93.98,5.79,6998.83
93.98,5.77,7027.52
93.99,5.74,6992.13
93.99,5.73,6955.29
93.99,5.72,6907.45
93.99,5.72,6879.67
93.99,5.71,6849.48
93.99,5.71,6817.01
93.99,5.71,6782.43
94,5.7,6745.89
94,5.7,6707.53
94,5.7,6667.52
94,5.7,6626.03
94,5.7,6583.21
94,5.69,6539.24
94,5.69,6494.28
94,5.69,6448.52
94,5.69,6402.1
94,5.69,6355.2
94.01,5.69,6307.97
94.01,5.69,6260.58
94.01,5.69,6213.18
94.01,5.69,6165.94
94.01,5.69,6119
94.01,5.69,6072.51
94.01,5.69,6026.6
94.01,5.69,5981.4
94.01,5.69,5937.04
94.01,5.7,5893.62
94.02,5.7,5851.28
94.02,5.7,5810.13
94.02,5.7,5770.26
94.02,5.7,5731.8
94.02,5.71,5694.83
94.02,5.71,5659.44
94.02,5.71,5625.71
94.02,5.71,5593.73
94.02,5.72,5563.57
94.02,5.72,5535.3
94.03,5.72,5508.99
94.03,5.73,5462.5
94.03,5.74,5424.5
94.03,5.75,5395.34
94.03,5.76,5368.72
94.04,5.8,5401.56
94.04,5.82,5433.62
94.05,5.83,5475.15
94.05,5.84,5526.03
94.05,5.85,5554.95
94.05,5.85,5586.14
94.05,5.86,5619.58
94.05,5.86,5655.22
94.05,5.86,5692.98
94.05,5.87,5732.75
94.06,5.87,5774.39
94.06,5.87,5817.74
94.06,5.88,5862.64
94.06,5.88,5908.89
94.06,5.88,5956.31
94.06,5.88,6004.68
94.06,5.88,6053.79
94.06,5.88,6103.41
94.06,5.88,6153.32
94.06,5.88,6203.31
94.07,5.88,6253.18
94.07,5.88,6302.73
94.07,5.88,6351.77
94.07,5.88,6400.12
94.07,5.88,6447.61
94.07,5.88,6494.11
94.07,5.88,6539.48
94.07,5.87,6583.58
94.07,5.87,6626.29
94.07,5.87,6667.48
94.08,5.87,6707.03
94.08,5.86,6744.82
94.08,5.86,6780.75
94.08,5.86,6814.71
94.08,5.85,6846.59
94.08,5.85,6876.31
94.08,5.84,6903.78
94.08,5.84,6928.89
94.08,5.83,6971.75
94.09,5.82,7004.26
94.09,5.8,7032.46
94.1,5.76,6995.85
94.1,5.75,6958.71
94.1,5.74,6910.6
94.1,5.74,6882.68
94.1,5.73,6852.36
94.1,5.73,6819.77
94.1,5.73,6785.07
94.11,5.73,6748.41
94.11,5.72,6709.95
94.11,5.72,6669.85
94.11,5.72,6628.27
94.11,5.72,6585.38
94.11,5.72,6541.34
94.11,5.72,6496.32
94.11,5.71,6450.51
94.11,5.71,6404.05
94.11,5.71,6357.12
94.12,5.71,6309.87
94.12,5.71,6262.47
94.12,5.71,6215.07
94.12,5.71,6167.82
94.12,5.71,6120.89
94.12,5.71,6074.4
94.12,5.71,6028.5
94.12,5.72,5983.31
94.12,5.72,5938.95
94.12,5.72,5895.55
94.13,5.72,5853.21
94.13,5.72,5812.04
94.13,5.72,5772.17
94.13,5.73,5733.69
94.13,5.73,5696.7
94.13,5.73,5661.28
94.13,5.73,5627.53
94.13,5.74,5595.52
94.13,5.74,5565.33
94.13,5.74,5537.03
94.14,5.75,5510.68
94.14,5.75,5464.07
94.14,5.76,5425.92
94.14,5.77,5396.57
94.14,5.78,5369.62
94.15,5.83,5401.2
94.15,5.84,5432.88
94.16,5.85,5474.01
94.16,5.86,5524.49
94.16,5.87,5553.18
94.16,5.87,5584.16
94.16,5.88,5617.37
94.16,5.88,5652.78
94.16,5.88,5690.31
94.16,5.89,5729.84
94.17,5.89,5771.24
94.17,5.89,5814.36
94.17,5.9,5859.03
94.17,5.9,5905.08
94.17,5.9,5952.31
94.17,5.9,6000.53
94.17,5.9,6049.51
94.17,5.9,6099.04
94.17,5.91,6148.89
94.17,5.91,6198.85
94.18,5.91,6248.73
94.18,5.9,6298.31
94.18,5.9,6347.42
94.18,5.9,6395.87
94.18,5.9,6443.5
94.18,5.9,6490.15
94.18,5.9,6535.7
94.18,5.9,6580
94.18,5.89,6622.93
94.18,5.89,6664.36
94.19,5.89,6704.17
94.19,5.88,6742.23
94.19,5.88,6778.44
94.19,5.88,6812.7
94.19,5.87,6844.91
94.19,5.87,6874.95
94.19,5.86,6902.75
94.19,5.86,6928.21
94.19,5.85,6971.76
94.2,5.84,7005.01
94.2,5.82,7034.35
94.21,5.78,7000.19
94.21,5.77,6963.65
94.21,5.76,6916.1
94.21,5.76,6888.46
94.21,5.76,6858.4
94.21,5.75,6826.06
94.21,5.75,6791.58
94.22,5.75,6755.12
94.22,5.75,6716.85
94.22,5.74,6676.92
94.22,5.74,6635.49
94.22,5.74,6592.73
94.22,5.74,6548.8
94.22,5.74,6503.89
94.22,5.74,6458.15
94.22,5.73,6411.75
94.22,5.73,6364.87
94.23,5.73,6317.66
94.23,5.73,6270.27
94.23,5.73,6222.88
94.23,5.73,6175.62
94.23,5.73,6128.66
94.23,5.74,6082.13
94.23,5.74,6036.17
94.23,5.74,5990.91
94.23,5.74,5946.47
94.23,5.74,5902.98
94.24,5.74,5860.54
94.24,5.74,5819.27
94.24,5.75,5779.28
94.24,5.75,5740.68
94.24,5.75,5703.55
94.24,5.75,5667.99
94.24,5.75,5634.09
94.24,5.76,5601.92
94.24,5.76,5571.56
94.24,5.76,5543.08
94.25,5.77,5516.56
94.25,5.77,5469.58
94.25,5.78,5431.05
94.25,5.79,5401.31
94.25,5.8,5373.79
94.26,5.85,5404
94.26,5.86,5435.34
94.27,5.87,5476.14
94.27,5.88,5526.29
94.27,5.89,5554.83
94.27,5.89,5585.65
94.27,5.9,5618.71
94.27,5.9,5653.98
94.27,5.91,5691.36
94.27,5.91,5730.76
94.28,5.91,5772.04
94.28,5.92,5815.05
94.28,5.92,5859.62
94.28,5.92,5905.58
94.28,5.92,5952.73
94.28,5.92,6000.89
94.28,5.92,6049.82
94.28,5.93,6099.3
94.28,5.93,6149.13
94.28,5.93,6199.09
94.29,5.93,6248.97
94.29,5.93,6298.59
94.29,5.93,6347.74
94.29,5.92,6396.25
94.29,5.92,6443.96
94.29,5.92,6490.72
94.29,5.92,6536.38
94.29,5.92,6580.8
94.29,5.91,6623.87
94.29,5.91,6665.45
94.3,5.91,6705.41
94.3,5.91,6743.63
94.3,5.9,6780.01
94.3,5.9,6814.43
94.3,5.89,6846.81
94.3,5.89,6877.03
94.3,5.89,6904.99
94.3,5.88,6930.62
94.3,5.87,6974.49
94.31,5.86,7008.02
94.31,5.84,7037.72
94.32,5.8,7004.11
94.32,5.79,6967.59
94.32,5.78,6919.96
94.32,5.78,6892.25
94.32,5.78,6862.11
94.32,5.77,6829.68
94.32,5.77,6795.09
94.33,5.77,6758.52
94.33,5.77,6720.11
94.33,5.76,6680.02
94.33,5.76,6638.43
94.33,5.76,6595.49
94.33,5.76,6551.38
94.33,5.76,6506.26
94.33,5.76,6460.31
94.33,5.76,6413.68
94.33,5.75,6366.55
94.34,5.75,6319.07
94.34,5.75,6271.42
94.34,5.75,6223.74
94.34,5.75,6176.2
94.34,5.75,6128.94
94.34,5.76,6082.11
94.34,5.76,6035.84
94.34,5.76,5990.26
94.34,5.76,5945.5
94.34,5.76,5901.67
94.35,5.76,5858.9
94.35,5.76,5817.3
94.35,5.77,5776.97
94.35,5.77,5738.02
94.35,5.77,5700.55
94.35,5.77,5664.65
94.35,5.77,5630.39
94.35,5.78,5597.87
94.35,5.78,5567.16
94.35,5.78,5538.33
94.36,5.79,5511.46
94.36,5.79,5463.82
94.36,5.8,5424.64
94.36,5.81,5394.26
94.36,5.82,5365.81
94.37,5.87,5394.02
94.37,5.88,5424.96
94.38,5.89,5465.39
94.38,5.9,5515.2
94.38,5.91,5543.58
94.38,5.91,5574.25
94.38,5.92,5607.18
94.38,5.92,5642.32
94.38,5.93,5679.6
94.38,5.93,5718.92
94.39,5.93,5760.14
94.39,5.94,5803.13
94.39,5.94,5847.71
94.39,5.94,5893.71
94.39,5.94,5940.94
94.39,5.94,5989.2
94.39,5.95,6038.28
94.39,5.95,6087.96
94.39,5.95,6138.03
94.39,5.95,6188.26
94.4,5.95,6238.45
94.4,5.95,6288.39
94.4,5.95,6337.9
94.4,5.95,6386.8
94.4,5.94,6434.91
94.4,5.94,6482.1
94.4,5.94,6528.2
94.4,5.94,6573.11
94.4,5.94,6616.67
94.4,5.93,6658.77
94.41,5.93,6699.28
94.41,5.93,6738.06
94.41,5.92,6775.01
94.41,5.92,6810.01
94.41,5.92,6842.97
94.41,5.91,6873.79
94.41,5.91,6902.37
94.41,5.9,6928.62
94.41,5.89,6973.76
94.42,5.88,7008.56
94.42,5.86,7040.19
94.43,5.82,7010.9
94.43,5.81,6975.51
94.43,5.81,6928.92
94.43,5.8,6901.7
94.43,5.8,6872.02
94.43,5.8,6840.01
94.43,5.79,6805.82
94.44,5.79,6769.61
94.44,5.79,6731.54
94.44,5.79,6691.77
94.44,5.78,6650.45
94.44,5.78,6607.77
94.44,5.78,6563.89
94.44,5.78,6518.98
94.44,5.78,6473.21
94.44,5.78,6426.75
94.44,5.78,6379.77
94.45,5.78,6332.42
94.45,5.78,6284.87
94.45,5.78,6237.28
94.45,5.78,6189.8
94.45,5.78,6142.59
94.45,5.78,6095.78
94.45,5.78,6049.52
94.45,5.78,6003.93
94.45,5.78,5959.15
94.45,5.78,5915.28
94.46,5.78,5872.44
94.46,5.78,5830.75
94.46,5.79,5790.32
94.46,5.79,5751.25
94.46,5.79,5713.64
94.46,5.79,5677.58
94.46,5.8,5643.16
94.46,5.8,5610.45
94.46,5.8,5579.54
94.46,5.8,5550.49
94.47,5.81,5523.37
94.47,5.81,5498.26
94.47,5.82,5454.24
94.47,5.83,5418.83
94.47,5.83,5392.31
94.48,5.85,5366.89
94.48,5.89,5399.78
94.48,5.9,5429.84
94.49,5.91,5469.39
94.49,5.92,5518.32
94.49,5.93,5546.26
94.49,5.93,5576.5
94.49,5.94,5609
94.49,5.94,5643.72
94.49,5.95,5680.6
94.49,5.95,5719.53
94.5,5.95,5760.4
94.5,5.96,5803.05
94.5,5.96,5847.31
94.5,5.96,5893.03
94.5,5.96,5940
94.5,5.96,5988.03
94.5,5.97,6036.91
94.5,5.97,6086.43
94.5,5.97,6136.36
94.5,5.97,6186.49
94.51,5.97,6236.61
94.51,5.97,6286.51
94.51,5.97,6336.02
94.51,5.97,6384.94
94.51,5.96,6433.1
94.51,5.96,6480.36
94.51,5.96,6526.56
94.51,5.96,6571.57
94.51,5.96,6615.26
94.51,5.95,6657.5
94.52,5.95,6698.17
94.52,5.95,6737.13
94.52,5.94,6774.28
94.52,5.94,6809.52
94.52,5.94,6842.73
94.52,5.93,6873.82
94.52,5.93,6902.69
94.52,5.92,6929.25
94.52,5.91,6975.04
94.53,5.9,7010.55
94.53,5.88,7043.33
94.54,5.84,7016.9
94.54,5.83,6982.26
94.54,5.83,6936.37
94.54,5.82,6909.46
94.54,5.82,6880.07
94.54,5.82,6848.33
94.54,5.81,6814.38
94.55,5.81,6778.38
94.55,5.81,6740.5
94.55,5.81,6700.88
94.55,5.8,6659.69
94.55,5.8,6617.11
94.55,5.8,6573.29
94.55,5.8,6528.41
94.55,5.8,6482.64
94.55,5.8,6436.14
94.55,5.8,6389.1
94.56,5.8,6341.66
94.56,5.8,6294
94.56,5.8,6246.27
94.56,5.8,6198.63
94.56,5.8,6151.24
94.56,5.8,6104.23
94.56,5.8,6057.76
94.56,5.8,6011.94
94.56,5.8,5966.9
94.56,5.8,5922.77
94.57,5.8,5879.66
94.57,5.8,5837.68
94.57,5.81,5796.95
94.57,5.81,5757.57
94.57,5.81,5719.64
94.57,5.81,5683.25
94.57,5.81,5648.49
94.57,5.82,5615.44
94.57,5.82,5584.18
94.57,5.82,5554.78
94.58,5.83,5527.31
94.58,5.83,5501.83
94.58,5.84,5457.07
94.58,5.85,5420.89
94.58,5.85,5393.6
94.59,5.87,5366.67
94.59,5.91,5397.34
94.59,5.92,5426.68
94.6,5.93,5465.53
94.6,5.94,5513.81
94.6,5.95,5541.45
94.6,5.95,5571.4
94.6,5.96,5603.63
94.6,5.96,5638.09
94.6,5.97,5674.73
94.6,5.97,5713.45
94.61,5.97,5754.14
94.61,5.98,5796.64
94.61,5.98,5840.8
94.61,5.98,5886.44
94.61,5.98,5933.38
94.61,5.99,5981.43
94.61,5.99,6030.38
94.61,5.99,6080.01
94.61,5.99,6130.09
94.61,5.99,6180.41
94.62,5.99,6230.76
94.62,5.99,6280.94
94.62,5.99,6330.74
94.62,5.99,6379.99
94.62,5.99,6428.51
94.62,5.98,6476.15
94.62,5.98,6522.74
94.62,5.98,6568.17
94.62,5.98,6612.3
94.62,5.98,6654.99
94.63,5.97,6696.12
94.63,5.97,6735.55
94.63,5.97,6773.18
94.63,5.96,6808.89
94.63,5.96,6842.59
94.63,5.95,6874.17
94.63,5.95,6903.53
94.63,5.95,6930.58
94.63,5.93,6977.4
94.64,5.92,7013.99
94.64,5.91,7039.76
94.65,5.86,7010.57
94.65,5.85,6971.14
94.65,5.84,6920.71
94.65,5.84,6891.66
94.65,5.84,6860.22
94.65,5.83,6826.53
94.66,5.83,6790.74
94.66,5.83,6753.01
94.66,5.83,6713.51
94.66,5.82,6672.39
94.66,5.82,6629.82
94.66,5.82,6585.97
94.66,5.82,6541.01
94.66,5.82,6495.11
94.66,5.82,6448.44
94.66,5.82,6401.18
94.67,5.82,6353.47
94.67,5.81,6305.5
94.67,5.81,6257.41
94.67,5.81,6209.37
94.67,5.82,6161.53
94.67,5.82,6114.04
94.67,5.82,6067.05
94.67,5.82,6020.7
94.67,5.82,5975.1
94.67,5.82,5930.39
94.68,5.82,5886.68
94.68,5.82,5844.09
94.68,5.82,5802.72
94.68,5.83,5762.69
94.68,5.83,5724.1
94.68,5.83,5687.04
94.68,5.83,5651.6
94.68,5.84,5617.85
94.68,5.84,5585.89
94.68,5.84,5555.78
94.69,5.85,5527.6
94.69,5.85,5501.4
94.69,5.86,5455.22
94.69,5.86,5417.63
94.69,5.87,5388.96
94.7,5.89,5363.22
94.7,5.93,5399.02
94.71,5.94,5431.92
94.71,5.95,5474.32
94.71,5.97,5526.12
94.71,5.97,5555.5
94.71,5.98,5587.19
94.71,5.98,5621.14
94.71,5.99,5657.3
94.71,5.99,5695.6
94.72,5.99,5735.92
94.72,6,5778.15
94.72,6,5822.11
94.72,6,5867.64
94.72,6,5914.55
94.72,6.01,5962.65
94.72,6.01,6011.75
94.72,6.01,6061.61
94.72,6.01,6112.02
94.72,6.01,6162.75
94.73,6.01,6213.59
94.73,6.01,6264.32
94.73,6.01,6314.76
94.73,6.01,6364.7
94.73,6.01,6413.98
94.73,6.01,6462.41
94.73,6.01,6509.86
94.73,6,6556.18
94.73,6,6601.24
94.73,6,6644.92
94.74,6,6687.07
94.74,5.99,6727.58
94.74,5.99,6766.32
94.74,5.99,6803.19
94.74,5.98,6838.08
94.74,5.98,6870.89
94.74,5.98,6901.53
94.74,5.97,6929.9
94.74,5.97,6955.91
94.75,5.96,7000.5
94.75,5.94,7034.69
94.75,5.93,7065.31
94.76,5.89,7033.56
94.76,5.88,6997.43
94.76,5.87,6950.08
94.76,5.86,6922.46
94.76,5.86,6892.38
94.76,5.86,6859.96
94.77,5.86,6825.36
94.77,5.85,6788.73
94.77,5.85,6750.23
94.77,5.85,6710.02
94.77,5.85,6668.27
94.77,5.84,6625.15
94.77,5.84,6580.81
94.77,5.84,6535.44
94.77,5.84,6489.2
94.77,5.84,6442.26
94.78,5.84,6394.79
94.78,5.84,6346.95
94.78,5.84,6298.9
94.78,5.84,6250.81
94.78,5.84,6202.82
94.78,5.84,6155.1
94.78,5.84,6107.78
94.78,5.84,6061.01
94.78,5.84,6014.92
94.78,5.84,5969.63
94.79,5.84,5925.25
94.79,5.84,5881.92
94.79,5.85,5839.74
94.79,5.85,5798.83
94.79,5.85,5759.3
94.79,5.85,5721.23
94.79,5.85,5684.72
94.79,5.86,5649.86
94.79,5.86,5616.72
94.79,5.86,5585.39
94.8,5.87,5555.93
94.8,5.87,5528.42
94.8,5.87,5502.92
94.8,5.88,5458.15
94.8,5.89,5422.01
94.8,5.9,5394.81
94.81,5.92,5368.13
94.81,5.95,5399.28
94.82,5.96,5428.82
94.82,5.97,5467.87
94.82,5.98,5516.32
94.82,5.99,5544.04
94.82,6,5574.06
94.82,6,5606.35
94.82,6,5640.88
94.82,6.01,5677.58
94.83,6.01,5716.38
94.83,6.02,5757.16
94.83,6.02,5799.76
94.83,6.02,5844.04
94.83,6.02,5889.82
94.83,6.03,5936.92
94.83,6.03,5985.13
94.83,6.03,6034.26
94.83,6.03,6084.09
94.83,6.03,6134.39
94.84,6.03,6184.94
94.84,6.03,6235.53
94.84,6.03,6285.96
94.84,6.03,6336.03
94.84,6.03,6385.55
94.84,6.03,6434.36
94.84,6.03,6482.28
94.84,6.03,6529.18
94.84,6.02,6574.91
94.84,6.02,6619.35
94.85,6.02,6662.37
94.85,6.02,6703.83
94.85,6.01,6743.61
94.85,6.01,6781.6
94.85,6.01,6817.67
94.85,6,6851.75
94.85,6,6883.71
94.85,5.99,6913.47
94.85,5.99,6940.93
94.85,5.98,6965.99
94.86,5.97,7008.61
94.86,5.96,7040.71
94.86,5.94,7068.01
94.87,5.91,7042.64
94.87,5.9,7009.96
94.87,5.89,6965.79
94.87,5.89,6939.64
94.87,5.88,6910.93
94.87,5.88,6879.78
94.88,5.88,6846.34
94.88,5.87,6810.75
94.88,5.87,6773.17
94.88,5.87,6733.76
94.88,5.87,6692.69
94.88,5.86,6650.11
94.88,5.86,6606.2
94.88,5.86,6561.12
94.88,5.86,6515.05
94.88,5.86,6468.16
94.89,5.86,6420.61
94.89,5.86,6372.58
94.89,5.86,6324.22
94.89,5.86,6275.7
94.89,5.86,6227.17
94.89,5.86,6178.79
94.89,5.86,6130.72
94.89,5.86,6083.1
94.89,5.86,6036.06
94.89,5.86,5989.73
94.9,5.86,5944.25
94.9,5.86,5899.72
94.9,5.86,5856.27
94.9,5.87,5814.02
94.9,5.87,5773.06
94.9,5.87,5733.52
94.9,5.87,5695.47
94.9,5.87,5659.02
94.9,5.88,5624.26
94.9,5.88,5591.25
94.91,5.88,5560.09
94.91,5.89,5530.85
94.91,5.89,5503.58
94.91,5.89,5478.36
94.91,5.9,5434.26
94.91,5.91,5398.9
94.91,5.92,5372.59
94.93,5.98,5413.82
94.93,5.99,5454.25
94.93,6.01,5504.12
94.93,6.01,5532.55
94.93,6.02,5563.29
94.93,6.02,5596.31
94.93,6.03,5631.57
94.94,6.03,5669.01
94.94,6.03,5708.53
94.94,6.04,5750.03
94.94,6.04,5793.36
94.94,6.04,5838.34
94.94,6.05,5884.82
94.94,6.05,5932.6
94.94,6.05,5981.5
94.94,6.05,6031.3
94.94,6.05,6081.8
94.95,6.05,6132.76
94.95,6.05,6183.96
94.95,6.05,6235.19
94.95,6.05,6286.24
94.95,6.05,6336.92
94.95,6.05,6387.03
94.95,6.05,6436.4
94.95,6.05,6484.86
94.95,6.05,6532.28
94.95,6.05,6578.51
94.96,6.04,6623.42
94.96,6.04,6666.89
94.96,6.04,6708.78
94.96,6.04,6748.97
94.96,6.03,6787.34
94.96,6.03,6823.79
94.96,6.02,6858.21
94.96,6.02,6890.51
94.96,6.02,6920.58
94.96,6.01,6948.34
94.97,6.01,6973.69
94.97,6,7016.84
94.97,5.98,7049.43
94.97,5.97,7077.35
94.98,5.93,7038.23
94.98,5.92,6999.91
94.98,5.91,6950.44
94.98,5.91,6921.8
94.99,5.9,6890.72
94.99,5.9,6857.33
94.99,5.9,6821.79
94.99,5.89,6784.26
94.99,5.89,6744.88
94.99,5.89,6703.83
94.99,5.89,6661.28
94.99,5.88,6617.37
94.99,5.88,6572.3
94.99,5.88,6526.21
95,5.88,6479.3
95,5.88,6431.72
95,5.88,6383.65
95,5.88,6335.24
95,5.88,6286.66
95,5.88,6238.06
95,5.88,6189.61
95,5.88,6141.45
95,5.88,6093.73
95,5.88,6046.6
95.01,5.88,6000.17
95.01,5.88,5954.58
95.01,5.88,5909.93
95.01,5.89,5866.36
95.01,5.89,5823.98
95.01,5.89,5782.88
95.01,5.89,5743.19
95.01,5.89,5704.99
95.01,5.9,5668.37
95.01,5.9,5633.42
95.02,5.9,5600.22
95.02,5.9,5568.85
95.02,5.91,5539.39
95.02,5.91,5511.89
95.02,5.91,5486.43
95.02,5.92,5441.83
95.02,5.93,5405.97
95.03,5.94,5379.15
95.03,5.96,5353.5
95.04,5.99,5386.69
95.04,6,5416.98
95.04,6.01,5456.81
95.04,6.03,5506.08
95.04,6.03,5534.21
95.04,6.04,5564.64
95.04,6.04,5597.36
95.05,6.05,5632.31
95.05,6.05,5669.45
95.05,6.06,5708.7
95.05,6.06,5749.93
95.05,6.06,5793
95.05,6.06,5837.75
95.05,6.07,5884.02
95.05,6.07,5931.61
95.05,6.07,5980.33
95.05,6.07,6029.98
95.06,6.07,6080.33
95.06,6.07,6131.17
95.06,6.08,6182.28
95.06,6.08,6233.45
95.06,6.08,6284.47
95.06,6.07,6335.14
95.06,6.07,6385.28
95.06,6.07,6434.72
95.06,6.07,6483.28
95.06,6.07,6530.81
95.07,6.07,6577.19
95.07,6.07,6622.27
95.07,6.06,6665.92
95.07,6.06,6708.01
95.07,6.06,6748.43
95.07,6.05,6787.04
95.07,6.05,6823.74
95.07,6.05,6858.44
95.07,6.04,6891.03
95.07,6.04,6921.41
95.08,6.03,6949.49
95.08,6.03,6975.18
95.08,6.02,7019.05
95.08,6.01,7052.41
95.08,5.99,7081.58
95.09,5.95,7045.54
95.09,5.94,7008.07
95.09,5.93,6959.39
95.1,5.93,6931.12
95.1,5.92,6900.4
95.1,5.92,6867.36
95.1,5.92,6832.16
95.1,5.92,6794.95
95.1,5.91,6755.89
95.1,5.91,6715.15
95.1,5.91,6672.88
95.1,5.91,6629.27
95.1,5.91,6584.46
95.11,5.9,6538.63
95.11,5.9,6491.97
95.11,5.9,6444.62
95.11,5.9,6396.77
95.11,5.9,6348.57
95.11,5.9,6300.18
95.11,5.9,6251.76
95.11,5.9,6203.47
95.11,5.9,6155.45
95.11,5.9,6107.86
95.12,5.9,6060.84
95.12,5.9,6014.51
